robot_1_x,robot_1_y,robot_2_x,robot_2_y
1.9819847226337235,13.393575081917088,1.865750532138178,8.464666615142592
1.9821802662485113,13.443574699542573,1.866172865030304,8.494663642244094
1.982375809863299,13.493574317168058,1.86659519792243,8.524660669345595
1.9825713534780869,13.543573934793542,1.867017530814556,8.554657696447096
1.9827668970928747,13.593573552419027,1.867439863706682,8.584654723548597
1.9829624407076625,13.643573170044512,1.867862196598808,8.614651750650099
1.9831579843224503,13.693572787669996,1.868284529490934,8.6446487777516
1.983353527937238,13.743572405295481,1.86870686238306,8.674645804853101
1.9835490715520259,13.793572022920966,1.869129195275186,8.704642831954603
1.9837446151668137,13.84357164054645,1.869551528167312,8.734639859056104
1.9839401587816015,13.893571258171935,1.869973861059438,8.764636886157605
1.9841357023963893,13.94357087579742,1.870396193951564,8.794633913259107
1.984331246011177,13.993570493422904,1.87081852684369,8.824630940360608
1.9845267896259648,14.043570111048389,1.871240859735816,8.85462796746211
1.9847223332407526,14.093569728673874,1.8716631926279421,8.88462499456361
1.9849178768555404,14.143569346299358,1.8720855255200681,8.914622021665112
1.9851134204703282,14.193568963924843,1.8725078584121941,8.944619048766613
1.985308964085116,14.243568581550328,1.8729301913043201,8.974616075868115
1.9855045076999038,14.293568199175812,1.8733525241964462,9.004613102969616
1.9857000513146916,14.343567816801297,1.8737748570885722,9.034610130071117
1.9858955949294794,14.393567434426782,1.8741971899806982,9.064607157172619
1.9860911385442672,14.443567052052266,1.8746195228728242,9.09460418427412
1.986286682159055,14.493566669677751,1.8750418557649502,9.124601211375621
1.9864822257738428,14.543566287303236,1.8754641886570762,9.154598238477123
1.9866777693886306,14.59356590492872,1.8758865215492022,9.184595265578624
1.9868733130034184,14.643565522554205,1.8763088544413282,9.214592292680125
1.9870688566182062,14.69356514017969,1.8767311873334542,9.244589319781626
1.987264400232994,14.743564757805174,1.8771535202255802,9.274586346883128
1.9874599438477818,14.793564375430659,1.8775758531177063,9.304583373984629
1.9876554874625696,14.843563993056144,1.8779981860098323,9.33458040108613
1.9878510310773574,14.893563610681628,1.8784205189019583,9.364577428187632
1.9880465746921452,14.943563228307113,1.8788428517940843,9.394574455289133
1.988242118306933,14.993562845932598,1.8792651846862103,9.424571482390634
1.9884376619217208,15.043562463558082,1.8796875175783363,9.454568509492136
1.9886332055365086,15.093562081183567,1.8801098504704623,9.484565536593637
1.9888287491512964,15.143561698809052,1.8805321833625883,9.514562563695138
1.9890242927660842,15.193561316434536,1.8809545162547143,9.54455959079664
1.989219836380872,15.24356093406002,1.8813768491468403,9.574556617898141
1.9894153799956598,15.293560551685506,1.8817991820389663,9.604553644999642
1.9896109236104476,15.34356016931099,1.8822215149310924,9.634550672101144
1.9898064672252354,15.393559786936475,1.8826438478232184,9.664547699202645
1.9900020108400234,15.44355940456196,1.8830661807153444,9.694544726304146
1.9901975544548114,15.493559022187444,1.8834885136074704,9.724541753405648
1.9903930980695994,15.543558639812929,1.8839108464995964,9.754538780507149
1.9905886416843874,15.593558257438414,1.8843331793917224,9.78453580760865
1.9907841852991754,15.643557875063898,1.8847555122838484,9.814532834710151
1.9909797289139635,15.693557492689383,1.8851778451759744,9.844529861811653
1.9911752725287515,15.743557110314867,1.8856001780681004,9.874526888913154
1.9913708161435395,15.793556727940352,1.8860225109602264,9.904523916014655
1.9915663597583275,15.843556345565837,1.8864448438523524,9.934520943116157
1.9917619033731155,15.893555963191321,1.8868671767444785,9.964517970217658
1.9919574469879036,15.943555580816806,1.8872895096366045,9.99451499731916
1.9921529906026916,15.99355519844229,1.8877118425287305,10.02451202442066
1.9923485342174796,16.043554816067775,1.8881341754208565,10.054509051522162
1.9925440778322676,16.09355443369326,1.8885565083129825,10.084506078623663
1.9927396214470556,16.143554051318745,1.8889788412051085,10.114503105725165
1.9929351650618436,16.19355366894423,1.8894011740972345,10.144500132826666
1.9931307086766317,16.243553286569714,1.8898235069893605,10.174497159928167
1.9933262522914197,16.2935529041952,1.8902458398814865,10.204494187029669
1.9935217959062077,16.343552521820683,1.8906681727736125,10.23449121413117
1.9937173395209957,16.393552139446168,1.8910905056657386,10.264488241232671
1.9939128831357837,16.443551757071653,1.8915128385578646,10.294485268334173
1.9941084267505715,16.493551374697137,1.8919351714499906,10.324482295435674
1.9943039703653593,16.543550992322622,1.8923575043421166,10.354479322537175
1.9944995139801471,16.593550609948107,1.8927798372342426,10.384476349638676
1.994695057594935,16.64355022757359,1.8932021701263686,10.414473376740178
1.9948906012097227,16.693549845199076,1.8936245030184946,10.44447040384168
1.9950861448245105,16.74354946282456,1.8940468359106206,10.47446743094318
1.9952816884392983,16.793549080450045,1.8944691688027466,10.504464458044682
1.9954772320540861,16.84354869807553,1.8948915016948726,10.534461485146183
1.995672775668874,16.893548315701015,1.8953138345869986,10.564458512247684
1.9958683192836617,16.9435479333265,1.8957361674791247,10.594455539349186
1.9960638628984495,16.993547550951984,1.8961585003712507,10.624452566450687
1.9962594065132373,17.04354716857747,1.8965808332633767,10.654449593552188
1.996454950128025,17.093546786202953,1.8970031661555027,10.68444662065369
1.9966504937428131,17.143546403828438,1.8974254990476287,10.714443647755191
1.9968460373576011,17.193546021453923,1.8978478319397547,10.744440674856692
1.9970415809723892,17.243545639079407,1.8982701648318807,10.774437701958194
1.9972371245871772,17.293545256704892,1.8986924977240067,10.804434729059695
1.9974326682019652,17.343544874330377,1.8991148306161327,10.834431756161196
1.9976282118167532,17.39354449195586,1.8995371635082587,10.864428783262698
1.9978237554315412,17.443544109581346,1.8999594964003848,10.894425810364199
1.9980192990463292,17.49354372720683,1.9003818292925108,10.9244228374657
1.9982148426611173,17.543543344832315,1.9008041621846368,10.954419864567202
1.998410386275905,17.5935429624578,1.9012264950767628,10.984416891668703
2.010239635519286,17.642123502412993,1.9016488279688888,11.014413918770204
2.0316413848277524,17.68731161065551,1.9020711608610148,11.044410945871705
2.0605393322904284,17.728114902586974,1.9024934937531408,11.074407972973207
2.0951278232454786,17.764220806445657,1.9029158266452668,11.104405000074708
2.133949170735585,17.795731169487876,1.9033381595373928,11.13440202717621
2.175876749655141,17.822972280440705,1.9037604924295188,11.16439905427771
2.2200632670544547,17.84637210266482,1.9041828253216448,11.194396081379212
2.2658827212439876,17.86638653789975,1.9046051582137709,11.224393108480713
2.312878012817137,17.883458227035703,1.9050274911058969,11.254390135582215
2.3607179757154997,17.897995694142573,1.9054498239980229,11.284387162683716
2.4091639209237465,17.910364622668503,1.9058721568901489,11.314384189785217
2.4580443875110976,17.920886028762883,1.906294489782275,11.344381216886719
2.5072364608209656,17.929838119215763,1.906716822674401,11.37437824398822
2.5566521271464313,17.93745992488176,1.907139155566527,11.404375271089721
2.6062283921325826,17.943955611914163,1.907561488458653,11.434372298191223
2.655920165488755,17.94949886553625,1.907983821350779,11.464369325292724
2.705695156866441,17.954237033257137,1.908406154242905,11.494366352394225
2.755530223325278,17.95829488380186,1.908828487135031,11.524363379495727
2.805408759447551,17.96177793337072,1.909250820027157,11.554360406597228
2.8553188339797115,17.96477534228413,1.909673152919283,11.58435743369873
2.9052518598840136,17.967362410903302,1.910095485811409,11.61435446080023
2.955201645047629,17.969602714924786,1.910517818703535,11.644351487901732
3.0051637144579812,17.971549923243156,1.910940151595661,11.674348515003233
3.05513482592648,17.97324934037938,1.911362484487787,11.704345542104734
3.105112623817099,17.974739212187426,1.911784817379913,11.734342569206236
3.1550953912073756,17.976051829423902,1.912207150272039,11.764339596307737
3.20508187229335,17.977214459477505,1.912629483164165,11.794336623409238
3.255071144957316,17.97825013246047,1.913051816056291,11.82433365051074
3.3050625291885374,17.979178304129064,1.913474148948417,11.854330677612241
3.355055521154912,17.980015414784848,1.913896481840543,11.884327704713742
3.4050497456477133,17.980775360416683,1.914318814732669,11.914324731815244
3.4550449217036725,17.981469889849922,1.914741147624795,11.944321758916745
3.505040837691874,17.982108939535546,1.915163480516921,11.974318786018246
3.5550373332101293,17.98270091579609,1.915585813409047,12.004315813119748
3.6050342858894835,17.983252932805282,1.916008146301173,12.034312840221249
3.6550316017436986,17.983771013275728,1.9164304791932991,12.06430986732275
3.7050292080850498,17.984260257729215,1.9168528120854251,12.094306894424252
3.755027048302695,17.98472498729662,1.9172751449775511,12.124303921525753
3.805025077996705,17.98516886421295,1.9176974778696771,12.154300948627254
3.855023262101912,17.985594993514777,1.9181198107618032,12.184297975728756
3.9050215727369593,17.986006008893213,1.9185421436539292,12.214295002830257
